sp_id	sp_hh_id	age	sex	work_id
4860	1763	27	F	169
4861	3228	59	M	192
4862	2830	56	F	264
4863	2210	63	F	280
4864	2672	34	F	243
4865	1867	68	M	X
4866	717	50	F	117
4867	3169	15	F	19
4868	1401	29	F	271
4869	567	31	M	229
4870	1474	38	M	285
4871	994	72	F	X
4872	1141	37	F	237
4873	1988	60	M	145
4874	3261	22	M	118
4875	2644	73	M	X
4876	1994	73	M	X
4877	3252	27	F	137
4878	1810	53	M	136
4879	1205	42	M	211
4880	959	75	M	X
4881	1717	30	M	144
4882	1013	16	F	2
4883	1819	31	F	229
4884	1311	44	F	143
4885	475	27	F	196
4886	618	27	M	182
4887	641	57	F	223
4888	2310	35	F	223
4889	162	69	M	X
4890	2004	54	F	126
4891	1983	29	F	147
4892	2229	66	F	X
4893	725	67	M	X
4894	469	66	M	X
4895	1810	44	M	193
4896	21	47	F	106
4897	260	71	M	X
4898	2514	66	M	X
4899	1140	23	F	254
4900	1437	68	M	X
4901	537	15	F	7
4902	952	58	F	211
4903	2814	23	M	188
4904	3007	46	F	227
4905	1980	29	F	117
4906	1841	26	F	132
4907	1857	71	M	X
4908	2982	22	F	260
4909	851	41	M	195
4910	1972	76	M	X
4911	1281	26	F	221
4912	1192	79	F	X
4913	533	56	F	124
4914	2063	76	F	X
4915	2098	25	F	241
4916	3047	57	M	265
4917	304	31	M	265
4918	416	46	F	103
4919	305	54	M	207
4920	2244	37	M	289
4921	813	70	M	X
4922	2848	20	F	181
4923	2436	64	M	109
4924	2805	51	M	134
4925	1985	78	M	X
4926	2503	68	F	X
4927	713	63	M	198
4928	2753	25	F	203
4929	2896	63	M	122
4930	1682	35	F	164
4931	1334	77	M	X
4932	3199	42	F	181
4933	175	31	M	252
4934	3206	20	F	280
4935	1090	33	F	116
4936	1417	70	M	X
4937	1988	42	M	284
4938	2327	52	F	247
4939	758	51	F	227
4940	2411	63	M	252
4941	1773	57	F	269
4942	171	50	M	272
4943	1075	72	M	X
4944	1352	27	F	130
4945	665	66	M	X
4946	592	72	F	X
4947	2979	46	M	164
4948	1169	74	M	X
4949	2322	72	M	X
4950	3227	70	M	X
4951	2556	42	M	279
4952	2411	15	M	16
4953	1349	56	M	191
4954	848	62	M	248
4955	2703	54	M	129
4956	2346	77	M	X
4957	494	18	M	222
4958	546	52	M	230
4959	2352	41	F	169
4960	1491	23	F	270
4961	904	30	M	128
4962	2287	70	M	X
4963	2698	45	F	102
4964	1541	28	M	285
4965	884	39	M	260
4966	3248	48	M	174
4967	2458	38	F	144
4968	2774	40	M	168
4969	3095	34	F	259
4970	2366	78	F	X
4971	2573	24	M	210
4972	905	38	F	183
4973	3072	19	F	151
4974	620	72	F	X
4975	953	41	M	291
4976	3301	29	M	215
4977	3180	49	F	202
4978	2849	67	M	X
4979	2964	58	F	267
4980	3248	40	M	240
4981	320	61	M	179
4982	876	48	F	128
4983	2377	64	M	290
4984	1901	26	F	253
4985	753	18	M	201
4986	2705	62	F	158
4987	1380	69	M	X
4988	1038	15	F	17
4989	71	44	M	280
4990	2875	17	M	8
4991	3267	35	F	111
4992	2913	63	M	285
4993	1836	76	F	X
4994	2976	52	M	263
4995	1547	29	F	109
4996	106	66	F	X
4997	770	60	F	233
4998	2010	39	F	234
4999	2941	35	F	130
5000	2244	19	F	190
5001	2193	61	F	299
5002	1374	32	F	102
5003	2519	35	M	203
5004	1710	37	M	274
5005	216	78	M	X
5006	1117	54	M	225
5007	260	24	F	100
5008	934	66	F	X
5009	575	75	M	X
5010	1565	78	M	X
5011	1811	19	F	272
5012	285	67	M	X
5013	2532	69	F	X
5014	1955	51	M	281
5015	2420	70	F	X
5016	70	73	F	X
5017	379	73	M	X
5018	1303	16	M	18
5019	2350	79	F	X
5020	255	74	M	X
5021	1708	65	M	X
5022	2992	44	F	234
5023	692	25	M	290
5024	1288	53	M	114
5025	834	77	F	X
5026	2765	78	F	X
5027	2472	75	F	X
5028	2261	68	M	X
5029	2036	72	F	X
5030	1968	70	M	X
5031	100	48	M	188
5032	1853	45	M	294
5033	3184	66	M	X
5034	2356	15	F	14
5035	2726	69	M	X
5036	2523	36	M	215
5037	1572	54	M	295
5038	112	15	F	4
5039	3159	79	F	X
5040	183	77	F	X
5041	2645	68	M	X
5042	165	56	M	166
5043	2863	35	F	232
5044	2138	36	F	124
5045	2024	52	M	110
5046	455	22	F	299
5047	2286	76	M	X
5048	2023	61	F	165
5049	2582	31	M	255
5050	727	31	M	159
5051	2106	27	M	237
5052	542	31	F	149
5053	1938	52	F	266
5054	1022	59	M	264
5055	2666	20	F	162
5056	2450	49	M	288
5057	3054	28	F	191
5058	842	75	F	X
5059	1703	29	M	137
5060	1690	68	F	X
5061	2887	41	F	219
5062	519	27	M	132
5063	197	45	M	174
5064	2094	49	M	144
5065	2578	74	M	X
5066	1421	20	F	271
5067	1689	72	F	X
5068	1000	63	M	228
5069	2824	37	F	152
5070	2122	48	M	274
5071	1638	40	M	260
5072	2383	61	M	166
5073	1871	19	F	242
5074	633	34	F	204
5075	2736	20	F	113
5076	575	73	M	X
5077	2344	78	M	X
5078	1108	32	F	250
5079	1039	18	F	223
5080	1891	31	F	281
5081	3206	28	F	219
5082	478	27	M	235
5083	2681	21	F	281
5084	2367	58	F	135
5085	2527	29	M	227
5086	2416	33	F	279
5087	367	77	F	X
5088	1837	49	F	233
5089	2426	49	M	196
5090	1716	33	M	255
5091	2511	34	F	277
5092	1618	49	M	265
5093	13	46	F	257
5094	536	62	F	180
5095	3240	58	M	172
5096	2318	38	F	281
5097	3142	75	M	X
5098	376	31	M	170
5099	3161	64	M	145
5100	1725	79	F	X
5101	257	46	F	255
5102	2265	50	F	244
5103	450	27	F	275
5104	894	72	M	X
5105	3213	28	F	271
5106	1185	51	F	159
5107	2080	54	M	159
5108	1848	73	M	X
5109	3224	30	F	104
5110	1284	76	M	X
5111	1309	18	F	296
5112	610	59	F	297
5113	917	42	M	234
5114	2590	45	M	280
5115	1626	17	F	17
5116	148	22	F	158
5117	656	38	F	108
5118	2115	29	F	249
5119	2618	57	F	144
5120	1817	45	M	286
5121	1303	59	F	179
5122	2796	22	M	112
5123	443	71	M	X
5124	2945	44	M	182
5125	399	32	F	111
5126	1152	53	F	263
5127	2530	74	M	X
5128	2996	57	M	109
5129	2234	59	M	115
5130	2217	37	M	191
5131	1708	20	M	118
5132	3332	70	F	X
5133	1988	18	M	203
5134	1671	37	F	233
5135	1582	20	M	231
5136	507	46	M	257
5137	2569	32	F	202
5138	161	29	F	194
5139	340	54	M	273
5140	3178	20	F	126
5141	1826	77	F	X
5142	1499	25	M	272
5143	1624	57	M	136
5144	1487	31	M	236
5145	1507	18	F	160
5146	2752	77	M	X
5147	1177	55	M	134
5148	823	19	F	205
5149	785	46	M	146
5150	3221	49	F	248
5151	3260	36	F	244
5152	131	79	M	X
5153	1476	36	F	154
5154	2564	25	F	187
5155	1500	17	M	6
5156	2584	23	F	220
5157	2789	74	M	X
5158	781	28	M	262
5159	1708	32	M	149
5160	1770	37	M	264
5161	1319	61	M	112
5162	1939	61	F	124
5163	1459	44	F	222
5164	2636	39	F	228
5165	2774	42	M	148
5166	2991	39	M	221
5167	3045	72	M	X
5168	376	55	M	134
5169	3230	39	F	182
5170	2252	62	F	152
5171	3037	24	M	279
5172	661	25	M	281
5173	2123	35	M	175
5174	1404	59	F	203
5175	741	21	F	146
5176	304	78	M	X
5177	1086	78	M	X
5178	2618	16	F	11
5179	786	56	F	247
5180	3180	68	M	X
5181	1211	30	M	260
5182	3035	32	M	192
5183	229	73	F	X
5184	3120	30	M	243
5185	1855	20	F	177
5186	268	71	M	X
5187	2775	61	M	106
5188	2850	62	M	169
5189	254	56	F	248
5190	3005	74	M	X
5191	870	18	F	135
5192	2135	16	M	8
5193	1205	73	F	X
5194	1049	41	M	153
5195	2270	41	F	246
5196	990	21	M	124
5197	397	77	F	X
5198	938	60	F	166
5199	2559	77	M	X
5200	2609	26	F	208
5201	2894	27	F	280
5202	440	57	M	147
5203	3247	31	F	269
5204	1928	77	M	X
5205	2359	50	M	274
5206	2008	22	F	190
5207	35	50	F	269
5208	2265	42	F	101
5209	721	61	F	233
5210	3064	44	F	226
5211	519	37	M	145
5212	269	30	M	293
5213	638	28	F	205
5214	2523	66	F	X
5215	1349	51	F	139
5216	1380	43	F	157
5217	90	29	F	177
5218	1066	61	M	132
5219	1389	60	M	161
5220	1695	66	M	X
5221	3274	33	F	111
5222	1390	35	F	225
5223	3030	78	F	X
5224	2336	51	M	148
5225	481	41	M	187
5226	2685	69	M	X
5227	501	43	M	177
5228	1662	34	F	104
5229	2100	39	F	278
5230	103	77	F	X
5231	1448	50	F	168
5232	2747	16	F	15
5233	3277	36	F	259
5234	3086	30	M	276
5235	1964	32	F	159
5236	1640	68	F	X
5237	2518	44	F	145
5238	1328	59	F	295
5239	2475	33	F	268
5240	1680	48	F	294
5241	2158	27	F	112
5242	1589	57	F	207
5243	2563	76	M	X
5244	68	36	M	211
5245	3318	66	M	X
5246	2437	66	F	X
5247	1674	50	M	199
5248	308	33	F	245
5249	1376	52	M	212
5250	1823	71	M	X
5251	1090	34	F	196
5252	460	23	F	150
5253	2395	46	F	217
5254	2373	18	F	135
5255	667	64	M	180
5256	1623	19	M	202
5257	1057	34	F	133
5258	68	51	M	239
5259	2235	36	M	232
5260	2240	72	M	X
5261	1237	58	F	147
5262	1624	48	F	203
5263	2476	56	F	190
5264	1375	23	M	223
5265	3180	21	F	139
5266	3312	33	F	240
5267	2264	45	M	125
5268	177	49	F	241
5269	1589	71	F	X
5270	1354	75	F	X
5271	2609	45	M	195
5272	2929	67	F	X
5273	626	46	M	238
5274	2655	73	M	X
5275	179	24	M	265
5276	395	16	M	16
5277	1169	74	M	X
5278	876	31	M	156
5279	962	30	F	249
5280	198	30	F	210
5281	969	60	M	243
5282	3156	53	M	175
5283	669	45	F	128
5284	3157	15	F	18
5285	2505	25	F	229
5286	1277	18	M	281
5287	1911	40	M	101
5288	72	64	F	102
5289	223	26	M	283
5290	2324	79	M	X
5291	1270	61	M	171
5292	1365	67	M	X
5293	2621	16	F	11
5294	924	38	M	259
5295	471	18	M	103
5296	2502	33	M	236
5297	3017	40	M	187
5298	2055	54	F	212
5299	188	64	M	283
5300	2052	57	M	115
5301	1669	26	F	185
5302	2955	41	M	298
5303	1149	68	M	X
5304	3087	63	M	109
5305	960	30	M	263
5306	2573	16	F	14
5307	630	74	F	X
5308	3312	68	F	X
5309	775	44	M	188
5310	360	52	M	121
5311	518	42	F	279
5312	1344	39	F	149
5313	3303	24	M	146
5314	1970	74	M	X
5315	3102	56	M	122
5316	921	54	M	182
5317	3228	56	M	118
5318	2900	61	M	279
5319	935	51	M	261
5320	1987	36	M	128
5321	901	71	M	X
5322	1729	41	M	160
5323	2447	55	F	184
5324	1370	48	M	134
5325	1219	46	M	104
5326	2216	26	M	175
5327	377	54	F	106
5328	1775	24	M	268
5329	1506	62	F	229
5330	1268	34	M	237
5331	2655	53	F	201
5332	1011	74	F	X
5333	2637	79	M	X
5334	1195	65	F	X
5335	1231	50	F	143
5336	1178	38	M	169
5337	2096	41	M	190
5338	1673	16	M	3
5339	3073	45	M	161
5340	1929	71	M	X
5341	3179	43	M	119
5342	173	29	F	262
5343	2554	26	F	264
5344	3202	42	M	171
5345	2446	38	M	219
5346	294	35	M	281
5347	552	24	M	194
5348	1471	32	F	226
5349	2898	28	F	212
5350	1040	48	M	206
5351	1663	72	F	X
5352	885	36	F	179
5353	1373	50	M	127
5354	3052	59	M	297
5355	1227	50	F	259
5356	134	36	M	238
5357	771	75	M	X
5358	2556	70	M	X
5359	1090	47	F	269
5360	480	59	F	250
5361	863	50	F	129
5362	459	34	F	108
5363	626	32	M	158
5364	159	52	M	255
5365	2209	37	F	178
5366	1278	30	F	202
5367	2008	73	M	X
5368	1921	35	F	213
5369	940	26	F	260
5370	1573	30	F	146
5371	2203	28	F	197
5372	2534	75	F	X
5373	432	60	F	249
5374	1051	46	F	256
5375	1004	29	M	261
5376	3084	58	M	141
5377	2115	31	M	279
5378	2590	55	F	146
5379	2144	68	M	X
5380	215	58	M	173
5381	2242	19	M	150
5382	1671	41	M	272
5383	1314	57	F	193
5384	885	45	M	219
5385	2087	31	M	174
5386	1888	68	M	X
5387	939	76	M	X
5388	939	46	F	261
5389	206	54	F	248
5390	942	27	M	222
5391	555	49	M	240
5392	2532	19	M	281
5393	1520	43	M	252
5394	771	39	F	221
5395	249	36	F	120
5396	1098	59	M	100
5397	373	15	F	5
5398	1855	58	F	185
5399	2927	53	M	170
5400	835	68	M	X
5401	2919	43	F	112
5402	702	68	F	X
5403	2186	30	F	279
5404	2996	34	M	122
5405	2505	60	M	248
5406	2862	79	M	X
5407	2871	72	M	X
5408	942	67	F	X
5409	2492	15	M	6
5410	2401	43	F	247
5411	996	22	F	175
5412	794	43	F	267
5413	2459	65	F	X
5414	678	47	M	108
5415	1814	17	F	18
5416	1562	74	F	X
5417	453	49	M	127
5418	2467	34	F	238
5419	2498	53	M	215
5420	3043	18	M	195
5421	1139	33	M	174
5422	51	59	M	187
5423	1393	57	F	155
5424	1539	27	M	204
5425	210	27	F	134
5426	888	74	F	X
5427	3046	71	M	X
5428	1927	66	F	X
5429	3041	67	F	X
5430	850	57	F	124
5431	1878	56	M	212
5432	627	40	F	198
5433	2727	37	M	246
5434	1459	57	M	130
5435	2825	42	M	180
5436	1251	23	F	149
5437	663	34	F	186
5438	268	70	F	X
5439	2164	53	M	290
5440	1624	65	F	X
5441	1854	26	M	146
5442	754	69	M	X
5443	1353	25	F	100
5444	1869	40	F	224
5445	1064	56	M	285
5446	182	41	M	237
5447	1514	25	F	235
5448	3281	52	F	205
5449	903	57	F	224
5450	1143	33	M	253
5451	2994	78	F	X
5452	2306	20	F	261
5453	1507	60	M	118
5454	2557	56	M	171
5455	2140	79	F	X
5456	2003	73	F	X
5457	1185	66	F	X
5458	149	61	M	228
5459	2165	21	F	275
5460	2506	25	M	252
5461	2613	75	F	X
5462	2862	39	M	123
5463	2093	26	F	274
5464	1801	40	F	183
5465	2022	26	F	219
5466	2822	57	M	168
5467	1843	65	M	X
5468	2037	51	M	294
5469	2282	60	M	259
5470	1399	67	F	X
5471	1571	27	M	244
5472	1874	68	M	X
5473	1973	71	F	X
5474	2245	18	M	288
5475	2073	63	F	205
5476	2443	21	M	168
5477	714	25	M	110
5478	1809	68	F	X
5479	3108	59	F	265
5480	223	37	F	295
5481	864	42	F	246
5482	530	71	M	X
5483	1212	40	M	202
5484	1426	39	F	244
5485	2305	68	F	X
5486	654	43	M	112
5487	1160	50	F	100
5488	1843	28	M	101
5489	2639	49	F	208
5490	444	44	F	293
5491	2466	31	F	295
5492	574	44	F	243
5493	2177	59	M	103
5494	1011	65	F	X
5495	341	61	M	156
5496	2858	67	F	X
5497	1281	78	F	X
5498	3040	52	M	212
5499	100	78	F	X
5500	2087	21	M	122
5501	2311	36	F	223
5502	150	55	M	216
5503	1657	24	F	229
5504	2738	71	F	X
5505	2861	21	F	294
5506	1354	64	F	186
5507	1144	66	F	X
5508	1608	47	M	253
5509	2267	15	M	15
5510	2954	67	M	X
5511	1838	74	F	X
5512	3195	48	F	106
5513	244	18	F	143
5514	2934	31	M	260
5515	587	18	M	212
5516	2566	57	M	291
5517	3093	18	F	263
5518	2238	15	F	4
5519	3297	64	M	217
5520	2963	75	M	X
5521	2663	49	M	122
5522	856	22	M	252
5523	2514	38	F	189
5524	2147	50	M	191
5525	2036	64	F	254
5526	830	57	F	150
5527	1387	41	F	214
5528	3045	46	F	180
5529	3155	32	F	202
5530	1717	42	F	296
5531	1688	43	M	179
5532	56	30	M	250
5533	1726	61	M	202
5534	1954	73	M	X
5535	1046	45	F	108
5536	2628	18	M	132
5537	185	51	F	134
5538	522	31	M	149
5539	1602	53	M	123
5540	2312	62	F	251
5541	1249	60	F	246
5542	1659	62	M	138
5543	1062	53	M	288
5544	1003	18	F	124
5545	2171	44	F	252
5546	3228	44	F	254
5547	2349	36	F	131
5548	2881	26	F	238
5549	2018	50	F	296
5550	3139	32	F	207
5551	1929	67	F	X
5552	2693	15	F	1
5553	2922	72	F	X
5554	394	20	M	246
5555	1618	58	F	206
5556	661	38	F	210
5557	1429	33	M	220
5558	1155	32	F	115
5559	69	44	M	110
5560	2810	56	F	197
5561	320	47	M	215
5562	2225	26	F	296
5563	584	41	M	282
5564	1865	53	M	124
5565	1184	23	F	192
5566	582	35	F	210
5567	1768	43	M	195
5568	1557	47	M	261
5569	3207	76	M	X
5570	1799	29	F	111
5571	111	16	M	8
5572	999	66	M	X
5573	758	58	M	120
5574	283	68	M	X
5575	1743	32	F	226
5576	2242	17	F	19
5577	3015	21	M	220
5578	1071	57	F	223
5579	3026	52	F	250
5580	2390	51	M	132
5581	3314	72	M	X
5582	2570	47	F	235
5583	1394	73	F	X
5584	801	25	M	269
5585	2951	36	M	176
5586	131	58	M	296
5587	1294	20	M	140
5588	1964	56	M	173
5589	2862	39	F	162
5590	61	71	M	X
5591	2212	69	M	X
5592	1549	30	M	113
5593	272	28	M	289
5594	1782	53	F	174
5595	2181	42	F	273
5596	1268	65	F	X
5597	3046	63	F	166
5598	1458	23	F	192
5599	38	72	F	X
5600	1895	59	M	152
5601	1343	36	M	279
5602	2665	46	M	193
5603	474	56	F	212
5604	59	67	F	X
5605	2637	73	F	X
5606	1964	53	M	234
5607	2547	29	F	281
5608	3290	43	M	110
5609	1919	17	F	12
5610	2615	24	M	124
5611	2615	43	F	286
5612	3201	49	M	293
5613	904	20	M	254
5614	383	26	F	182
5615	1412	52	F	285
5616	85	33	M	192
5617	1534	22	F	238
5618	2675	22	F	154
5619	2874	61	M	118
5620	2341	18	M	191
5621	3121	65	M	X
5622	1091	59	F	266
5623	2835	22	M	189
5624	129	30	F	297
5625	2077	23	F	110
5626	1569	74	M	X
5627	3191	29	F	241
5628	692	55	F	159
5629	1961	36	M	263
5630	133	38	M	140
5631	1209	58	F	229
5632	646	15	M	11
5633	2737	24	M	159
5634	2582	70	F	X
5635	3313	64	M	247
5636	1613	26	M	121
5637	516	74	F	X
5638	2046	40	F	227
5639	1864	55	F	225
5640	3008	50	M	202
5641	2213	37	M	231
5642	2975	57	F	283
5643	933	20	M	209
5644	1664	57	M	157
5645	557	39	M	164
5646	3290	32	M	157
5647	1672	76	F	X
5648	2728	27	F	257
5649	993	57	M	175
5650	1629	42	M	118
5651	3077	32	M	227
5652	1692	73	F	X
5653	757	74	F	X
5654	1105	77	F	X
5655	1271	71	F	X
5656	2903	65	F	X
5657	2541	70	M	X
5658	649	41	M	289
5659	1410	46	F	203
5660	992	23	F	206
5661	1331	60	M	217
5662	628	40	F	295
5663	2673	22	M	178
5664	2591	20	F	183
5665	2055	38	M	271
5666	1950	62	F	217
5667	954	59	M	288
5668	2563	27	M	248
5669	1843	39	F	109
5670	2803	34	F	129
5671	2121	59	F	123
5672	10	61	F	275
5673	1597	77	F	X
5674	2610	69	M	X
5675	122	33	F	154
5676	687	49	F	203
5677	2010	67	F	X
5678	2561	40	F	226
5679	3038	28	M	279
5680	441	59	F	224
5681	3110	58	F	265
5682	2750	79	F	X
5683	591	65	F	X
5684	1369	57	M	294
5685	1990	37	M	192
5686	1362	70	M	X
5687	1208	33	M	107
5688	2115	69	M	X
5689	2065	74	F	X
5690	1407	73	M	X
5691	2416	47	M	256
5692	2952	33	F	237
5693	1340	42	M	296
5694	1521	66	M	X
5695	2769	63	M	174
5696	3006	51	M	295
5697	1577	40	F	276
5698	908	54	M	285
5699	3037	52	M	262
5700	2521	68	M	X
5701	115	36	M	277
5702	2148	30	M	139
5703	2486	42	F	239
5704	1369	49	M	184
5705	2397	74	M	X
5706	139	59	F	115
5707	828	60	F	177
5708	2372	69	M	X
5709	846	40	F	147
5710	2342	39	M	190
5711	1981	79	M	X
5712	1553	20	M	228
5713	3016	37	M	292
5714	1316	78	F	X
5715	74	57	F	121
5716	484	37	F	242
5717	16	44	F	294
5718	1550	32	M	113
5719	1360	35	M	172
5720	2841	71	M	X
5721	1897	37	F	118
5722	2564	59	M	139
5723	2973	58	M	197
5724	1151	61	M	103
5725	2872	54	F	132
5726	2566	65	F	X
5727	129	56	F	142
5728	511	21	F	264
5729	423	64	M	293
5730	2433	62	M	126
5731	1907	20	M	272
5732	232	23	M	180
5733	959	71	F	X
5734	825	45	M	212
5735	3267	35	M	277
5736	65	54	F	216
5737	833	59	M	223
5738	615	63	M	194
5739	2029	34	F	162
5740	3296	31	F	233
5741	801	42	M	223
5742	1968	55	M	215
5743	278	39	M	194
5744	2014	72	M	X
5745	1718	55	M	166
5746	2414	20	F	294
5747	2564	52	M	196
5748	1239	20	M	215
5749	2487	59	M	286
5750	428	28	M	112
5751	2777	54	M	248
5752	2444	17	M	5
5753	3281	38	M	184
5754	1525	33	M	275
5755	1487	32	M	155
5756	586	78	F	X
5757	3299	49	F	271
5758	375	76	M	X
5759	1524	15	M	13
5760	2996	39	M	231
5761	93	59	M	211
5762	1601	63	M	132
5763	2369	30	M	264
5764	3082	33	F	152
5765	914	37	M	200
5766	1346	39	F	251
5767	1841	30	F	188
5768	1302	68	F	X
5769	1622	15	F	19
5770	1562	56	F	268
5771	1754	33	F	128
5772	1417	48	F	286
5773	2965	69	F	X
5774	95	32	F	267
5775	1780	48	M	150
5776	959	59	M	149
5777	1131	20	F	210
5778	1414	35	F	135
5779	1784	62	F	208
5780	2119	53	M	159
5781	664	45	M	245
5782	969	24	F	119
5783	2635	44	F	232
5784	2775	32	F	245
5785	2416	74	F	X
5786	2099	29	F	223
5787	1167	18	F	267
5788	1572	77	M	X
5789	1524	54	M	100
5790	988	23	M	118
5791	3239	23	F	186
5792	2308	40	F	253
5793	3264	18	M	128
5794	1226	30	M	158
5795	1209	29	F	162
5796	2206	66	M	X
5797	99	19	M	197
5798	2289	34	M	289
5799	1515	32	M	147
5800	202	16	F	18
5801	634	27	F	293
5802	3168	18	F	126
5803	746	56	F	105
5804	490	75	M	X
5805	579	22	M	297
5806	3290	77	M	X
5807	2575	23	F	286
5808	273	25	F	105
5809	1243	56	F	130
5810	786	27	F	204
5811	453	50	M	193
5812	1176	27	F	155
5813	2395	26	M	281
5814	816	51	M	268
5815	414	66	M	X
5816	1551	16	F	12
5817	431	70	F	X
5818	2427	74	M	X
5819	3046	37	M	117
5820	895	54	F	186
5821	2476	78	F	X
5822	1947	37	F	122
5823	1108	43	F	263
5824	192	65	M	X
5825	41	45	M	124
5826	1888	64	M	106
5827	1860	34	M	247
5828	1797	69	M	X
5829	1333	16	M	5
5830	136	39	F	117
5831	1814	27	M	205
5832	106	72	F	X
5833	519	78	F	X
5834	1942	73	M	X
5835	2862	74	F	X
5836	1566	76	M	X
5837	126	30	M	132
5838	2448	29	F	178
5839	2127	69	F	X
5840	389	49	F	134
5841	1559	69	F	X
5842	1725	28	F	209
5843	2122	63	F	164
5844	1029	21	F	162
5845	1943	44	F	171
5846	82	63	F	298
5847	1561	30	M	140
5848	776	65	M	X
5849	3039	56	F	277
5850	278	31	F	227
5851	2888	77	F	X
5852	1879	59	M	207
5853	2272	21	M	203
5854	1608	41	F	257
5855	3140	24	F	137
5856	606	48	F	134
5857	2067	50	F	293
5858	640	39	M	273
5859	1790	20	M	235
5860	1757	38	F	201
5861	1367	32	F	167
5862	2145	20	M	136
5863	3124	43	M	184
5864	175	39	F	240
5865	1377	69	F	X
5866	3187	60	M	272
5867	348	38	M	128
5868	1	40	M	140
5869	63	42	F	155
5870	1784	17	M	16
5871	226	52	F	239
5872	2471	75	M	X
5873	1043	65	M	X
5874	2079	62	M	165
5875	845	35	F	289
5876	2681	68	F	X
5877	24	70	M	X
5878	2885	73	F	X
5879	3031	65	M	X
5880	1235	34	F	246
5881	1985	73	M	X
5882	161	23	M	257
5883	1279	15	F	16
5884	1595	43	M	240
5885	2162	77	F	X
5886	2552	70	M	X
5887	1953	49	F	168
5888	1696	17	M	6
5889	955	21	M	258
5890	3292	41	F	152
5891	357	15	M	17
5892	2217	58	F	227
5893	969	55	M	148
5894	242	56	M	276
5895	139	47	M	294
5896	2145	64	M	253
5897	147	77	F	X
5898	3254	51	F	112
5899	1081	73	F	X
5900	1066	62	M	207
5901	2914	19	F	265
5902	543	62	F	249
5903	692	17	M	13
5904	1026	61	F	273
5905	1162	76	M	X
5906	1641	28	M	266
5907	2952	77	F	X
5908	730	75	F	X
5909	3294	45	F	296
5910	2379	31	F	181
5911	2665	38	M	167
5912	404	37	F	196
5913	2556	64	M	266
5914	1940	41	F	247
5915	1151	29	M	176
5916	1736	64	F	295
5917	1039	50	F	134
5918	2274	22	M	235
5919	3032	17	F	20
5920	2913	76	F	X
5921	3177	61	F	139
5922	745	75	F	X
5923	2541	46	M	220
5924	319	27	M	212
5925	1243	15	F	15
5926	773	48	M	135
5927	1917	76	F	X
5928	2500	45	M	233
5929	944	78	M	X
5930	2896	39	M	169
5931	3065	52	F	172
5932	2015	28	M	115
5933	1214	22	M	273
5934	2932	68	F	X
5935	419	16	M	6
5936	865	70	F	X
5937	789	75	M	X
5938	1872	36	F	117
5939	495	49	M	111
5940	1063	30	F	153
5941	2210	64	M	274
5942	2026	57	M	100
5943	2169	31	F	242
5944	2447	72	M	X
5945	1986	16	M	15
5946	728	18	F	120
5947	561	53	F	228
5948	2652	20	M	192
5949	1153	34	F	294
5950	540	78	M	X
5951	2404	30	F	239
5952	660	65	F	X
5953	2480	51	F	223
5954	1864	56	F	255
5955	3137	71	M	X
5956	3290	23	F	138
5957	2611	78	M	X
5958	1451	36	M	264
5959	817	48	M	159
5960	1945	69	M	X
5961	3146	43	M	258
5962	2759	52	F	285
5963	1216	32	F	196
5964	3261	79	M	X
5965	12	15	M	15
5966	2287	18	F	203
5967	1896	18	M	238
5968	2501	41	F	209
5969	2431	57	M	128
5970	2830	73	F	X
5971	48	46	F	188
5972	2365	47	M	218
5973	2257	42	F	240
5974	1571	69	M	X
5975	3191	74	F	X
5976	577	76	F	X
5977	2363	48	M	150
5978	754	70	F	X
5979	1060	27	F	207
5980	2963	70	M	X
5981	2803	32	F	281
5982	554	68	M	X
5983	403	57	M	246
5984	1131	53	F	157
5985	2087	75	M	X
5986	2629	56	F	135
5987	2228	32	F	127
5988	2060	37	M	295
5989	2991	68	F	X
5990	548	44	F	230
5991	1150	72	F	X
5992	63	32	M	200
5993	844	21	M	206
5994	3154	54	F	188
5995	1009	79	M	X
5996	1843	63	F	268
5997	2032	66	F	X
5998	1323	43	M	134
5999	2082	35	M	192
6000	752	23	M	204
6001	49	61	F	175
6002	658	56	M	183
6003	1661	65	F	X
6004	701	70	F	X
6005	1081	65	F	X
6006	2157	34	M	175
6007	1541	41	M	149
6008	3033	52	M	199
6009	2072	79	F	X
6010	2269	68	F	X
6011	1984	38	M	257
6012	315	61	M	171
6013	2342	77	M	X
6014	3082	71	M	X
6015	1701	69	M	X
6016	3068	74	M	X
6017	1018	76	M	X
6018	638	44	M	214
6019	2315	36	M	176
6020	2136	43	F	220
6021	2503	55	M	297
6022	1650	56	M	153
6023	3220	79	F	X
6024	2805	45	F	170
6025	2479	44	F	184
6026	1776	32	F	201
6027	1967	31	F	206
6028	2959	52	F	278
6029	1964	28	F	127
6030	1768	70	M	X
6031	242	36	M	291
6032	702	70	M	X
6033	2950	33	F	207
6034	741	71	M	X
6035	2114	58	F	120
6036	3020	49	M	254
6037	2426	15	F	13
6038	2436	66	M	X
6039	1815	51	M	149
6040	781	79	M	X
6041	2257	65	M	X
6042	16	15	M	7
6043	986	35	M	156
6044	3292	67	M	X
6045	367	30	F	218
6046	2828	75	F	X
6047	1253	68	M	X
6048	2488	54	M	264
6049	690	40	M	163
6050	1060	79	M	X
6051	847	78	F	X
6052	422	57	F	147
